,lat,lon,ur_lat,ur_long,bl_lat,bl_long,ul_lat,ul_long,br_lat,br_long,coord,Neighborhoods,Beats,Cell Towers,waste_basket,library,grave_yard,fire_station,drinking_water,fountain,pub,bicycle_parking,pharmacy,bar,bank,bicycle_rental,bench,cafe,fuel,fast_food,school,restaurant,place_of_worship,parking,Divvy,Bike Rack,Bus Stop,L Stop,Metra
569,42.0224578821,-87.675421179,42.0247036703,-87.6731753908,42.0202120939,-87.6776669672,42.0247036703,-87.6776669672,42.0202120939,-87.6731753908,"('-87.675421179', '42.0224578821')",48,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0
570,42.0224578821,-87.6709296026,42.0247036703,-87.6686838143,42.0202120939,-87.6731753908,42.0247036703,-87.6731753908,42.0202120939,-87.6686838143,"('-87.6709296026', '42.0224578821')",48,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
571,42.0224578821,-87.6664380261,42.0247036703,-87.6641922379,42.0202120939,-87.6686838143,42.0247036703,-87.6686838143,42.0202120939,-87.6641922379,"('-87.6664380261', '42.0224578821')",48,31,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
637,42.0179663057,-87.8191516244,42.0202120939,-87.8169058362,42.0157205175,-87.8213974126,42.0202120939,-87.8213974126,42.0157205175,-87.8169058362,"('-87.8191516244', '42.0179663057')",73,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,42.0179663057,-87.814660048,42.0202120939,-87.8124142598,42.0157205175,-87.8169058362,42.0202120939,-87.8169058362,42.0157205175,-87.8124142598,"('-87.814660048', '42.0179663057')",73,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
639,42.0179663057,-87.8101684716,42.0202120939,-87.8079226834,42.0157205175,-87.8124142598,42.0202120939,-87.8124142598,42.0157205175,-87.8079226834,"('-87.8101684716', '42.0179663057')",73,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
662,42.0179663057,-87.7068622139,42.0202120939,-87.7046164257,42.0157205175,-87.7091080021,42.0202120939,-87.7091080021,42.0157205175,-87.7046164257,"('-87.7068622139', '42.0179663057')",55,34,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0
663,42.0179663057,-87.7023706375,42.0202120939,-87.7001248493,42.0157205175,-87.7046164257,42.0202120939,-87.7046164257,42.0157205175,-87.7001248493,"('-87.7023706375', '42.0179663057')",55,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
664,42.0179663057,-87.6978790611,42.0202120939,-87.6956332729,42.0157205175,-87.7001248493,42.0202120939,-87.7001248493,42.0157205175,-87.6956332729,"('-87.6978790611', '42.0179663057')",55,34,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,9,0,0
665,42.0179663057,-87.6933874847,42.0202120939,-87.6911416965,42.0157205175,-87.6956332729,42.0202120939,-87.6956332729,42.0157205175,-87.6911416965,"('-87.6933874847', '42.0179663057')",55,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
666,42.0179663057,-87.6888959082,42.0202120939,-87.68665012,42.0157205175,-87.6911416965,42.0202120939,-87.6911416965,42.0157205175,-87.68665012,"('-87.6888959082', '42.0179663057')",55,34,25,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,3,0,2,0,1,1,4,9,0,0
667,42.0179663057,-87.6844043318,42.0202120939,-87.6821585436,42.0157205175,-87.68665012,42.0202120939,-87.68665012,42.0157205175,-87.6821585436,"('-87.6844043318', '42.0179663057')",48,32,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,4,0,0
668,42.0179663057,-87.6799127554,42.0202120939,-87.6776669672,42.0157205175,-87.6821585436,42.0202120939,-87.6821585436,42.0157205175,-87.6776669672,"('-87.6799127554', '42.0179663057')",48,32,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,2,4,0,0
669,42.0179663057,-87.675421179,42.0202120939,-87.6731753908,42.0157205175,-87.6776669672,42.0202120939,-87.6776669672,42.0157205175,-87.6731753908,"('-87.675421179', '42.0179663057')",48,31,40,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,9,2,9,6,0,0
670,42.0179663057,-87.6709296026,42.0202120939,-87.6686838143,42.0157205175,-87.6731753908,42.0202120939,-87.6731753908,42.0157205175,-87.6686838143,"('-87.6709296026', '42.0179663057')",48,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,10,11,6,0
671,42.0179663057,-87.6664380261,42.0202120939,-87.6641922379,42.0157205175,-87.6686838143,42.0202120939,-87.6686838143,42.0157205175,-87.6641922379,"('-87.6664380261', '42.0179663057')",48,31,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,4,6,0,0
737,42.0134747293,-87.8191516244,42.0157205175,-87.8169058362,42.0112289411,-87.8213974126,42.0157205175,-87.8213974126,42.0112289411,-87.8169058362,"('-87.8191516244', '42.0134747293')",73,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
738,42.0134747293,-87.814660048,42.0157205175,-87.8124142598,42.0112289411,-87.8169058362,42.0157205175,-87.8169058362,42.0112289411,-87.8124142598,"('-87.814660048', '42.0134747293')",73,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,42.0134747293,-87.8101684716,42.0157205175,-87.8079226834,42.0112289411,-87.8124142598,42.0157205175,-87.8124142598,42.0112289411,-87.8079226834,"('-87.8101684716', '42.0134747293')",73,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0
746,42.0134747293,-87.7787274367,42.0157205175,-87.7764816484,42.0112289411,-87.7809732249,42.0157205175,-87.7809732249,42.0112289411,-87.7764816484,"('-87.7787274367', '42.0134747293')",50,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
762,42.0134747293,-87.7068622139,42.0157205175,-87.7046164257,42.0112289411,-87.7091080021,42.0157205175,-87.7091080021,42.0112289411,-87.7046164257,"('-87.7068622139', '42.0134747293')",55,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,0,6,0,0
763,42.0134747293,-87.7023706375,42.0157205175,-87.7001248493,42.0112289411,-87.7046164257,42.0157205175,-87.7046164257,42.0112289411,-87.7001248493,"('-87.7023706375', '42.0134747293')",55,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,3,0,1,4,0,0
764,42.0134747293,-87.6978790611,42.0157205175,-87.6956332729,42.0112289411,-87.7001248493,42.0157205175,-87.7001248493,42.0112289411,-87.6956332729,"('-87.6978790611', '42.0134747293')",55,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,7,0,0
765,42.0134747293,-87.6933874847,42.0157205175,-87.6911416965,42.0112289411,-87.6956332729,42.0157205175,-87.6956332729,42.0112289411,-87.6911416965,"('-87.6933874847', '42.0134747293')",55,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
766,42.0134747293,-87.6888959082,42.0157205175,-87.68665012,42.0112289411,-87.6911416965,42.0157205175,-87.6911416965,42.0112289411,-87.68665012,"('-87.6888959082', '42.0134747293')",55,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,5,0,0
767,42.0134747293,-87.6844043318,42.0157205175,-87.6821585436,42.0112289411,-87.68665012,42.0157205175,-87.68665012,42.0112289411,-87.6821585436,"('-87.6844043318', '42.0134747293')",55,34,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
768,42.0134747293,-87.6799127554,42.0157205175,-87.6776669672,42.0112289411,-87.6821585436,42.0157205175,-87.6821585436,42.0112289411,-87.6776669672,"('-87.6799127554', '42.0134747293')",48,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
769,42.0134747293,-87.675421179,42.0157205175,-87.6731753908,42.0112289411,-87.6776669672,42.0157205175,-87.6776669672,42.0112289411,-87.6731753908,"('-87.675421179', '42.0134747293')",48,32,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11,1,5,4,0,0
770,42.0134747293,-87.6709296026,42.0157205175,-87.6686838143,42.0112289411,-87.6731753908,42.0157205175,-87.6731753908,42.0112289411,-87.6686838143,"('-87.6709296026', '42.0134747293')",48,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
771,42.0134747293,-87.6664380261,42.0157205175,-87.6641922379,42.0112289411,-87.6686838143,42.0157205175,-87.6686838143,42.0112289411,-87.6641922379,"('-87.6664380261', '42.0134747293')",48,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
772,42.0134747293,-87.6619464497,42.0157205175,-87.6597006615,42.0112289411,-87.6641922379,42.0157205175,-87.6641922379,42.0112289411,-87.6597006615,"('-87.6619464497', '42.0134747293')",48,36,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,6,0,0
837,42.0089831528,-87.8191516244,42.0112289411,-87.8169058362,42.0067373646,-87.8213974126,42.0112289411,-87.8213974126,42.0067373646,-87.8169058362,"('-87.8191516244', '42.0089831528')",73,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,42.0089831528,-87.814660048,42.0112289411,-87.8124142598,42.0067373646,-87.8169058362,42.0112289411,-87.8169058362,42.0067373646,-87.8124142598,"('-87.814660048', '42.0089831528')",73,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,42.0089831528,-87.8101684716,42.0112289411,-87.8079226834,42.0067373646,-87.8124142598,42.0112289411,-87.8124142598,42.0067373646,-87.8079226834,"('-87.8101684716', '42.0089831528')",73,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,42.0089831528,-87.7832190131,42.0112289411,-87.7809732249,42.0067373646,-87.7854648013,42.0112289411,-87.7854648013,42.0067373646,-87.7809732249,"('-87.7832190131', '42.0089831528')",50,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
846,42.0089831528,-87.7787274367,42.0112289411,-87.7764816484,42.0067373646,-87.7809732249,42.0112289411,-87.7809732249,42.0067373646,-87.7764816484,"('-87.7787274367', '42.0089831528')",50,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0
847,42.0089831528,-87.7742358602,42.0112289411,-87.771990072,42.0067373646,-87.7764816484,42.0112289411,-87.7764816484,42.0067373646,-87.771990072,"('-87.7742358602', '42.0089831528')",50,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
862,42.0089831528,-87.7068622139,42.0112289411,-87.7046164257,42.0067373646,-87.7091080021,42.0112289411,-87.7091080021,42.0067373646,-87.7046164257,"('-87.7068622139', '42.0089831528')",55,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,2,1,0,0
863,42.0089831528,-87.7023706375,42.0112289411,-87.7001248493,42.0067373646,-87.7046164257,42.0112289411,-87.7046164257,42.0067373646,-87.7001248493,"('-87.7023706375', '42.0089831528')",55,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,42.0089831528,-87.6978790611,42.0112289411,-87.6956332729,42.0067373646,-87.7001248493,42.0112289411,-87.7001248493,42.0067373646,-87.6956332729,"('-87.6978790611', '42.0089831528')",55,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,0,0
865,42.0089831528,-87.6933874847,42.0112289411,-87.6911416965,42.0067373646,-87.6956332729,42.0112289411,-87.6956332729,42.0067373646,-87.6911416965,"('-87.6933874847', '42.0089831528')",55,34,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
866,42.0089831528,-87.6888959082,42.0112289411,-87.68665012,42.0067373646,-87.6911416965,42.0112289411,-87.6911416965,42.0067373646,-87.68665012,"('-87.6888959082', '42.0089831528')",55,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,10,0,0
867,42.0089831528,-87.6844043318,42.0112289411,-87.6821585436,42.0067373646,-87.68665012,42.0112289411,-87.68665012,42.0067373646,-87.6821585436,"('-87.6844043318', '42.0089831528')",55,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,0,0
868,42.0089831528,-87.6799127554,42.0112289411,-87.6776669672,42.0067373646,-87.6821585436,42.0112289411,-87.6821585436,42.0067373646,-87.6776669672,"('-87.6799127554', '42.0089831528')",48,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0
869,42.0089831528,-87.675421179,42.0112289411,-87.6731753908,42.0067373646,-87.6776669672,42.0112289411,-87.6776669672,42.0067373646,-87.6731753908,"('-87.675421179', '42.0089831528')",48,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,13,11,0,1
870,42.0089831528,-87.6709296026,42.0112289411,-87.6686838143,42.0067373646,-87.6731753908,42.0112289411,-87.6731753908,42.0067373646,-87.6686838143,"('-87.6709296026', '42.0089831528')",48,38,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,7,0,4,4,0,0
871,42.0089831528,-87.6664380261,42.0112289411,-87.6641922379,42.0067373646,-87.6686838143,42.0112289411,-87.6686838143,42.0067373646,-87.6641922379,"('-87.6664380261', '42.0089831528')",48,38,14,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,1,1,6,1,9,4,2,0
872,42.0089831528,-87.6619464497,42.0112289411,-87.6597006615,42.0067373646,-87.6641922379,42.0112289411,-87.6641922379,42.0067373646,-87.6597006615,"('-87.6619464497', '42.0089831528')",48,38,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,15,1,4,10,0,0
912,42.0044915764,-87.931441035,42.0067373646,-87.9291952467,42.0022457882,-87.9336868232,42.0067373646,-87.9336868232,42.0022457882,-87.9291952467,"('-87.931441035', '42.0044915764')",-1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,42.0044915764,-87.9269494585,42.0067373646,-87.9247036703,42.0022457882,-87.9291952467,42.0067373646,-87.9291952467,42.0022457882,-87.9247036703,"('-87.9269494585', '42.0044915764')",-1,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,42.0044915764,-87.9224578821,42.0067373646,-87.9202120939,42.0022457882,-87.9247036703,42.0067373646,-87.9247036703,42.0022457882,-87.9202120939,"('-87.9224578821', '42.0044915764')",-1,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,42.0044915764,-87.9179663057,42.0067373646,-87.9157205175,42.0022457882,-87.9202120939,42.0067373646,-87.9202120939,42.0022457882,-87.9157205175,"('-87.9179663057', '42.0044915764')",24,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,42.0044915764,-87.9134747293,42.0067373646,-87.9112289411,42.0022457882,-87.9157205175,42.0067373646,-87.9157205175,42.0022457882,-87.9112289411,"('-87.9134747293', '42.0044915764')",24,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,42.0044915764,-87.9089831528,42.0067373646,-87.9067373646,42.0022457882,-87.9112289411,42.0067373646,-87.9112289411,42.0022457882,-87.9067373646,"('-87.9089831528', '42.0044915764')",24,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,42.0044915764,-87.9044915764,42.0067373646,-87.9022457882,42.0022457882,-87.9067373646,42.0067373646,-87.9067373646,42.0022457882,-87.9022457882,"('-87.9044915764', '42.0044915764')",24,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,42.0044915764,-87.9,42.0067373646,-87.8977542118,42.0022457882,-87.9022457882,42.0067373646,-87.9022457882,42.0022457882,-87.8977542118,"('-87.9', '42.0044915764')",24,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,42.0044915764,-87.8955084236,42.0067373646,-87.8932626354,42.0022457882,-87.8977542118,42.0067373646,-87.8977542118,42.0022457882,-87.8932626354,"('-87.8955084236', '42.0044915764')",24,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,42.0044915764,-87.8191516244,42.0067373646,-87.8169058362,42.0022457882,-87.8213974126,42.0067373646,-87.8213974126,42.0022457882,-87.8169058362,"('-87.8191516244', '42.0044915764')",73,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,0
938,42.0044915764,-87.814660048,42.0067373646,-87.8124142598,42.0022457882,-87.8169058362,42.0067373646,-87.8169058362,42.0022457882,-87.8124142598,"('-87.814660048', '42.0044915764')",73,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0
939,42.0044915764,-87.8101684716,42.0067373646,-87.8079226834,42.0022457882,-87.8124142598,42.0067373646,-87.8124142598,42.0022457882,-87.8079226834,"('-87.8101684716', '42.0044915764')",73,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
946,42.0044915764,-87.7787274367,42.0067373646,-87.7764816484,42.0022457882,-87.7809732249,42.0067373646,-87.7809732249,42.0022457882,-87.7764816484,"('-87.7787274367', '42.0044915764')",50,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
947,42.0044915764,-87.7742358602,42.0067373646,-87.771990072,42.0022457882,-87.7764816484,42.0067373646,-87.7764816484,42.0022457882,-87.771990072,"('-87.7742358602', '42.0044915764')",50,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
948,42.0044915764,-87.7697442838,42.0067373646,-87.7674984956,42.0022457882,-87.771990072,42.0067373646,-87.771990072,42.0022457882,-87.7674984956,"('-87.7697442838', '42.0044915764')",50,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
949,42.0044915764,-87.7652527074,42.0067373646,-87.7630069192,42.0022457882,-87.7674984956,42.0067373646,-87.7674984956,42.0022457882,-87.7630069192,"('-87.7652527074', '42.0044915764')",50,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,42.0044915764,-87.7068622139,42.0067373646,-87.7046164257,42.0022457882,-87.7091080021,42.0067373646,-87.7091080021,42.0022457882,-87.7046164257,"('-87.7068622139', '42.0044915764')",55,45,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0
963,42.0044915764,-87.7023706375,42.0067373646,-87.7001248493,42.0022457882,-87.7046164257,42.0067373646,-87.7046164257,42.0022457882,-87.7001248493,"('-87.7023706375', '42.0044915764')",55,45,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,1,0,0,0
964,42.0044915764,-87.6978790611,42.0067373646,-87.6956332729,42.0022457882,-87.7001248493,42.0067373646,-87.7001248493,42.0022457882,-87.6956332729,"('-87.6978790611', '42.0044915764')",55,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0
965,42.0044915764,-87.6933874847,42.0067373646,-87.6911416965,42.0022457882,-87.6956332729,42.0067373646,-87.6956332729,42.0022457882,-87.6911416965,"('-87.6933874847', '42.0044915764')",55,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
966,42.0044915764,-87.6888959082,42.0067373646,-87.68665012,42.0022457882,-87.6911416965,42.0067373646,-87.6911416965,42.0022457882,-87.68665012,"('-87.6888959082', '42.0044915764')",55,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
967,42.0044915764,-87.6844043318,42.0067373646,-87.6821585436,42.0022457882,-87.68665012,42.0067373646,-87.68665012,42.0022457882,-87.6821585436,"('-87.6844043318', '42.0044915764')",55,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,42.0044915764,-87.6799127554,42.0067373646,-87.6776669672,42.0022457882,-87.6821585436,42.0067373646,-87.6821585436,42.0022457882,-87.6776669672,"('-87.6799127554', '42.0044915764')",55,45,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,0,0,0
969,42.0044915764,-87.675421179,42.0067373646,-87.6731753908,42.0022457882,-87.6776669672,42.0067373646,-87.6776669672,42.0022457882,-87.6731753908,"('-87.675421179', '42.0044915764')",48,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970,42.0044915764,-87.6709296026,42.0067373646,-87.6686838143,42.0022457882,-87.6731753908,42.0067373646,-87.6731753908,42.0022457882,-87.6686838143,"('-87.6709296026', '42.0044915764')",48,40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,5,6,0,0
971,42.0044915764,-87.6664380261,42.0067373646,-87.6641922379,42.0022457882,-87.6686838143,42.0067373646,-87.6686838143,42.0022457882,-87.6641922379,"('-87.6664380261', '42.0044915764')",48,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0
972,42.0044915764,-87.6619464497,42.0067373646,-87.6597006615,42.0022457882,-87.6641922379,42.0067373646,-87.6641922379,42.0022457882,-87.6597006615,"('-87.6619464497', '42.0044915764')",48,40,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,2,1,12,7,0,0
973,42.0044915764,-87.6574548733,42.0067373646,-87.6552090851,42.0022457882,-87.6597006615,42.0067373646,-87.6597006615,42.0022457882,-87.6552090851,"('-87.6574548733', '42.0044915764')",48,40,5,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,2,0,0,0
1012,42.0,-87.931441035,42.0022457882,-87.9291952467,41.9977542118,-87.9336868232,42.0022457882,-87.9336868232,41.9977542118,-87.9291952467,"('-87.931441035', '42.0')",24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,42.0,-87.9269494585,42.0022457882,-87.9247036703,41.9977542118,-87.9291952467,42.0022457882,-87.9291952467,41.9977542118,-87.9247036703,"('-87.9269494585', '42.0')",24,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,42.0,-87.9224578821,42.0022457882,-87.9202120939,41.9977542118,-87.9247036703,42.0022457882,-87.9247036703,41.9977542118,-87.9202120939,"('-87.9224578821', '42.0')",24,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,42.0,-87.9179663057,42.0022457882,-87.9157205175,41.9977542118,-87.9202120939,42.0022457882,-87.9202120939,41.9977542118,-87.9157205175,"('-87.9179663057', '42.0')",24,39,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1016,42.0,-87.9134747293,42.0022457882,-87.9112289411,41.9977542118,-87.9157205175,42.0022457882,-87.9157205175,41.9977542118,-87.9112289411,"('-87.9134747293', '42.0')",24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,42.0,-87.9089831528,42.0022457882,-87.9067373646,41.9977542118,-87.9112289411,42.0022457882,-87.9112289411,41.9977542118,-87.9067373646,"('-87.9089831528', '42.0')",24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,42.0,-87.9044915764,42.0022457882,-87.9022457882,41.9977542118,-87.9067373646,42.0022457882,-87.9067373646,41.9977542118,-87.9022457882,"('-87.9044915764', '42.0')",24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,42.0,-87.9,42.0022457882,-87.8977542118,41.9977542118,-87.9022457882,42.0022457882,-87.9022457882,41.9977542118,-87.8977542118,"('-87.9', '42.0')",24,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,42.0,-87.8955084236,42.0022457882,-87.8932626354,41.9977542118,-87.8977542118,42.0022457882,-87.8977542118,41.9977542118,-87.8932626354,"('-87.8955084236', '42.0')",24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,42.0,-87.8191516244,42.0022457882,-87.8169058362,41.9977542118,-87.8213974126,42.0022457882,-87.8213974126,41.9977542118,-87.8169058362,"('-87.8191516244', '42.0')",73,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
1038,42.0,-87.814660048,42.0022457882,-87.8124142598,41.9977542118,-87.8169058362,42.0022457882,-87.8169058362,41.9977542118,-87.8124142598,"('-87.814660048', '42.0')",73,44,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,2,0,0
1039,42.0,-87.8101684716,42.0022457882,-87.8079226834,41.9977542118,-87.8124142598,42.0022457882,-87.8124142598,41.9977542118,-87.8079226834,"('-87.8101684716', '42.0')",73,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
