,Indicator,Latitude,Longitude
8655,parking,41.8873163,-87.810259
8656,parking,41.8135184143,-87.8706976286
8657,parking,41.8129913,-87.8700965625
8658,parking,41.8140888,-87.87125574
8659,police,41.8148766,-87.8733885
8660,parking,41.8890490319,-87.9061006043
8661,parking,41.8890952419,-87.9074948512
8662,fast_food,41.8890868167,-87.910967
8663,bank,41.8895955958,-87.9061679333
8664,parking,41.89079164,-87.9039253133
8665,parking,41.8924508353,-87.9071159412
8666,library,41.8840893,-87.91281764
8667,parking,41.8844986429,-87.9127368286
8668,parking,41.884156,-87.9127543857
8669,parking,41.8897092444,-87.9071441278
8670,parking,41.8896117,-87.90592065
8671,parking,41.8896527714,-87.9066036143
8672,parking,41.8888873757,-87.9035837459
8673,bank,41.88897164,-87.90373208
8674,restaurant,41.8890266375,-87.902898
8675,social_facility,41.9095789611,-87.7260701222
8676,parking,41.83743909,-87.71914472
8677,parking,41.90134678,-87.80573732
8678,parking,41.8945255,-87.80319282
8679,parking,41.8945196167,-87.8045221667
8680,parking,41.8940355143,-87.8026154571
8681,parking,41.8940144857,-87.8037838857
8682,fast_food,41.8945019429,-87.8040347571
8683,doctors,41.89445052,-87.8030497
8684,animal_boarding,41.8940053,-87.8044942
8685,marketplace,41.89396758,-87.80371709
8686,parking,41.9801981462,-87.7582657154
8687,parking,41.9796904455,-87.7568970909
8688,parking,41.69499884,-87.74021416
8689,parking,41.88583774,-87.65307452
8690,parking,41.8886474,-87.65523686
8691,parking,41.88294515,-87.6470856875
8692,parking,41.88934625,-87.65677336
8693,parking,41.88964124,-87.66299578
8694,parking,41.89035888,-87.6566018
8695,parking,41.88813732,-87.6537183
8696,parking,41.8887481444,-87.6539641
8697,community_center,42.0196419571,-87.6714436286
8698,community_centre,41.896899475,-87.6392789937
8699,bank,41.8962180714,-87.6427414286
8700,university,41.7851685455,-87.5937535727
8701,university,41.7847417333,-87.59062404
8702,parking,41.97994295,-87.803117375
8703,parking,41.9704264857,-87.6752289286
8704,parking,41.89878996,-87.63602372
8705,fast_food,41.8645987429,-87.8388261571
8706,parking,41.9684027,-87.69175938
8707,parking,41.96840038,-87.69030616
8708,parking,41.968911225,-87.6932163875
8709,parking,41.9689110167,-87.6922908
8710,parking,41.9687583,-87.69085074
8711,parking,41.9688520667,-87.6910979
8712,parking,41.9637153333,-87.6572412
8713,parking,41.9701534056,-87.6897471389
8714,restaurant,42.01222616,-87.70865658
8715,parking,41.8188710333,-87.7245390417
8716,parking,41.84430568,-87.69434898
8717,parking,41.8518155533,-87.66966216
8718,parking,41.8596072714,-87.6526621571
8719,parking,41.8274135769,-87.6414256846
8720,parking,41.9430873,-87.66841244
8721,parking,41.8992002,-87.63765556
8722,parking,41.89380078,-87.6321798
8723,parking,41.89837296,-87.63829132
8724,parking,41.8904490091,-87.6330779818
8725,parking,41.89100992,-87.64609896
8726,parking,41.9091115778,-87.6672201
8727,parking,41.8321197933,-87.65666496
8728,parking,41.8812832571,-87.6612695143
8729,parking,41.87873744,-87.6588238
8730,parking,41.87882168,-87.65781484
8731,parking,41.8786014,-87.6565199368
8732,parking,41.87807428,-87.65765236
8733,parking,41.8780778778,-87.6580684667
8734,bar,41.83316048,-87.64641402
8735,parking,41.95375824,-87.68912364
8736,parking,41.95295176,-87.68808048
8737,parking,41.9537589,-87.68685665
8738,parking,42.02992329,-87.74781868
8739,parking,42.02679884,-87.75347386
8740,parking,42.0269688,-87.7535090571
8741,parking,41.9028971167,-87.6662749667
8742,parking,41.9136372222,-87.670576
8743,parking,41.9214908143,-87.6639299
8744,parking,41.942978275,-87.6782490625
8745,parking,41.9204274778,-87.6651008
8746,bank,42.0261581583,-87.7550960667
8747,theatre,42.02541738,-87.7558729
8748,parking,41.8627885,-87.93606314
8749,parking,41.86284118,-87.93506902
8750,parking,41.8646524222,-87.9379202111
8751,parking,41.8648964375,-87.9363248875
8752,parking,41.8651777,-87.9334933304
8753,parking,41.8639457231,-87.9324445692
8754,parking,41.8631545727,-87.9335960273
8755,parking,41.86253318,-87.93676402
8756,parking,41.86306122,-87.93804556
8757,parking,41.9614443,-87.70127622
8758,parking,41.9614948,-87.7018782167
8759,parking,41.7583158692,-87.6708521231
8760,parking,41.76485268,-87.6915008
8761,parking,41.7648711286,-87.6884051286
8762,parking,41.7566454111,-87.6628539222
8763,school,41.80140264,-87.75716274
8764,shelter,41.90310608,-87.79998194
8765,parking,41.9032196429,-87.7990772286
8766,fountain,41.9027068273,-87.7999034182
8767,parking,41.90532118,-87.7910075
8768,parking,41.90510231,-87.78267458
8769,parking,41.90562232,-87.78256624
8770,parking,41.7092206625,-87.894671625
8771,parking,41.7086422429,-87.8957682
8772,parking,41.7080516667,-87.8970406833
8773,parking,41.71319935,-87.89579195
8774,parking,41.7123983333,-87.8971435867
8775,parking,41.7113491437,-87.8978297312
8776,parking,41.7117199538,-87.8945066385
8777,parking,41.7118737524,-87.8920419238
8778,parking,41.71136911,-87.89013661
8779,restaurant,41.8503417375,-87.7936467625
8780,parking,41.8578710071,-87.6131798643
8781,parking,41.7835192143,-87.6210589571
8782,school,41.7846716714,-87.6231135714
8783,parking,41.7955891903,-87.6298833452
8784,parking,41.7948684083,-87.6291515167
8785,parking,41.7967213,-87.6298794545
8786,school,41.7898206429,-87.6232433429
8787,parking,41.7897109286,-87.5877932857
8788,school,41.78963076,-87.58747192
8789,library,41.8121255,-87.8700315429
8790,parking,41.9085471538,-87.8051989
8791,parking,41.88162818,-87.70457092
8792,parking,41.8812445857,-87.7057832714
8793,parking,41.8812144571,-87.7047652
8794,fire_station,41.89853378,-87.78082644
8795,parking,41.90324976,-87.71308094
8796,place_of_worship,41.9031367588,-87.7121749706
8797,parking,41.9177876,-87.6956407167
8798,parking,41.9176592833,-87.6944014667
8799,parking,41.8756503308,-87.7407199077
8800,parking,41.9039031714,-87.8173156714
8801,restaurant,41.9249004333,-87.7110082
8802,school,41.9127076,-87.73482945
8803,place_of_worship,41.8280643667,-87.78925192
8804,restaurant,41.83325356,-87.77477058
8805,restaurant,41.8316832,-87.7788331667
8806,place_of_worship,41.8266525444,-87.7751425222
8807,school,41.81316206,-87.87155524
8808,fast_food,41.81851616,-87.87027718
8809,restaurant,41.81441044,-87.8693315
8810,restaurant,41.81556026,-87.8693367
8811,restaurant,41.81584368,-87.86935058
8812,bank,41.8152440143,-87.8700885286
8813,restaurant,41.8151636857,-87.8703727
8814,restaurant,41.81507592,-87.87048322
8815,restaurant,41.81498628,-87.8709897
8816,parking,41.94140734,-87.71543596
8817,parking,41.7670255182,-87.8049636682
8818,parking,41.7647692333,-87.8086516
8819,toilets,41.89987574,-87.70515282
8820,school,41.9401520588,-87.7243541765
8821,parking,41.89101442,-87.64798704
8822,parking,41.9207706773,-87.7017872636
8823,parking,41.921437125,-87.701770575
8824,parking,41.9432849824,-87.7148591294
8825,community_centre,41.678813575,-87.6532635125
8826,restaurant,41.9304753,-87.68826212
8827,parking,41.7185683026,-87.6681750923
8828,fire_station,41.8637439571,-87.8791445286
8829,school,41.8642264619,-87.7014010714
8830,parking,41.8744634706,-87.7652223059
8831,parking,41.6880993187,-87.9284283562
8832,parking,41.6880206036,-87.9282435964
8833,fountain,41.9044843067,-87.7516158233
8834,fountain,41.9124278261,-87.7693252826
8835,fountain,41.9221688429,-87.6848832857
8836,parking,41.9134655429,-87.6790623143
8837,parking,41.9164686,-87.6711976
8838,parking,41.9153613583,-87.6719945917
8839,parking,41.9105952286,-87.6892862429
8840,parking,41.9105932714,-87.6902043714
8841,parking,41.9099184222,-87.6953144556
8842,parking,41.9097359,-87.6965746571
8843,parking,41.909481,-87.69666212
8844,parking,41.90881384,-87.6862702
8845,parking,41.9086822,-87.686795
8846,parking,41.91977232,-87.6934884
8847,parking,41.9216109,-87.6957089857
8848,outdoor_seating,41.9239462,-87.6997758667
8849,fountain,41.94698854,-87.7170892
8850,parking,41.99978298,-87.76219146
8851,fountain,41.9889192583,-87.7111674333
8852,fountain,41.8877088211,-87.7741509132
8853,parking,41.914483625,-87.69080255
8854,parking,41.8435772857,-87.6292528
8855,fountain,41.8427514556,-87.6273135667
8856,fountain,41.84410303,-87.629525035
8857,shelter,41.85914294,-87.64255446
8858,fountain,41.7906073857,-87.6331558143
8859,fountain,41.86158402,-87.7327524
8860,fountain,41.8500971545,-87.7167561818
8861,toilets,41.8233044731,-87.6075223038
8862,fountain,41.8126136864,-87.6673155455
8863,parking,41.81317498,-87.66750652
8864,parking,41.8187676455,-87.6438224818
8865,fountain,41.80388832,-87.73512478
8866,parking,41.7551133,-87.6004127833
8867,parking,41.78118836,-87.60492502
8868,fountain,41.75439385,-87.65431574
8869,fountain,41.7417841429,-87.6608699286
8870,shelter,41.7419895,-87.66063076
8871,shelter,41.7301650529,-87.6108041647
8872,fountain,41.7295755148,-87.6115978148
8873,school,41.8054768222,-87.6250973222
8874,fountain,41.811739635,-87.63381212
8875,fountain,41.81206446,-87.634596875
8876,fountain,41.8019684656,-87.6700758375
8877,fountain,41.7971434348,-87.6775648348
8878,fountain,41.8019274654,-87.6816139192
8879,fountain,41.819155775,-87.69299998
8880,fountain,41.78691955,-87.6686760167
8881,fountain,41.7903557214,-87.6543868357
8882,school,41.8076501389,-87.6780400833
8883,parking,41.8064007143,-87.6778590286
8884,toilets,41.927488,-87.6312152
8885,fountain,41.71766906,-87.55601188
8886,car_wash,41.9138048444,-87.6878467889
8887,shelter,41.8557745529,-87.6995464118
8888,shelter,41.85580005,-87.698885975
8889,fountain,41.8563085,-87.7020026091
8890,toilets,41.85688794,-87.70148698
8891,school,41.9745178923,-87.6832247154
8892,school,41.9747030636,-87.6801956273
8893,clinic,41.9330854429,-87.7127807857
8894,parking,41.9333347167,-87.7126137
8895,parking,41.9343647,-87.7168478857
8896,parking,41.9349651632,-87.7180723158
8897,parking,41.9353499,-87.7182236286
8898,parking,41.93562604,-87.71756196
8899,parking,41.917591425,-87.716253675
8900,parking,41.9171837286,-87.7062209857
8901,parking,41.9178509714,-87.7056673714
8902,parking,41.9245891875,-87.6958474125
8903,fountain,41.9251955,-87.6960116368
8904,fountain,41.9116444462,-87.7155398846
8905,fountain,42.0099426038,-87.6927045462
8906,shelter,42.00466152,-87.68949494
8907,parking,41.92423566,-87.71670176
8908,parking,41.75278692,-87.89595522
8909,parking,41.7545857714,-87.8958885143
8910,parking,41.76743508,-87.56786046
8911,parking,41.8376781857,-87.6986705714
8912,parking,41.8378224385,-87.6957271308
8913,parking,41.8383742227,-87.6971710364
8914,parking,41.8390842889,-87.6955159111
8915,parking,41.8367235103,-87.6863393345
8916,shelter,41.79128403,-87.689755365
8917,parking,41.7915619143,-87.6900558429
8918,parking,41.7025359963,-87.847208037
8919,parking,41.7028444889,-87.8483040667
8920,parking,41.7026016821,-87.8501694321
8921,parking,41.701973625,-87.8512363937
8922,parking,41.7010385944,-87.8521784333
8923,parking,41.7011385632,-87.8524855684
8924,parking,41.6995980679,-87.8543779214
8925,parking,41.7092811333,-87.8520343833
8926,parking,41.725938332,-87.85309934
8927,parking,41.7224784968,-87.8505434645
8928,parking,41.7284189118,-87.8730659471
8929,parking,41.7278510111,-87.8739205333
8930,parking,41.7231283636,-87.8513312636
8931,parking,41.7210183369,-87.8484662108
8932,parking,41.6949998091,-87.8590295545
8933,parking,41.694410256,-87.8601448
8934,parking,41.6770199667,-87.8443827167
8935,carousel,41.7739152286,-87.6549908286
8936,fountain,41.7739113686,-87.6547113314
8937,fountain,41.763144055,-87.636605835
8938,parking,41.96116944,-87.72760824
8939,parking,41.9188583833,-87.7175792833
8940,parking,41.93909264,-87.70965474
8941,fountain,41.9404339607,-87.7231644464
8942,parking,41.6965164375,-87.9057851875
8943,parking,41.6963131043,-87.905709113
8944,parking,41.6975084273,-87.8987421364
8945,parking,41.8365715833,-87.7313192
8946,fountain,41.9330848227,-87.6806192591
8947,shelter,41.9309463778,-87.6797354222
8948,parking,41.9305117375,-87.6797112625
8949,parking,41.70645711,-87.62890515
8950,parking,41.7056548769,-87.6303793923
8951,fountain,41.702432455,-87.687038025
8952,shelter,41.8818411,-87.61886184
8953,bar,41.89569145,-87.65487805
8954,parking,41.86089382,-87.69149704
8955,parking,41.9178724714,-87.6976129857
8956,parking,41.9098322,-87.67899976
8957,parking,41.9098353,-87.67869538
8958,parking,41.9109956,-87.67803556
8959,parking,41.93258346,-87.71924876
8960,parking,41.93206618,-87.72662026
8961,parking,41.9324485,-87.72618566
8962,parking,41.9322627667,-87.7274023333
8963,parking,41.9285001846,-87.7283234
8964,parking,41.92678298,-87.72760316
8965,parking,41.9176585571,-87.7123807143
8966,parking,41.91706958,-87.71444418
8967,parking,41.910962,-87.6965829
8968,social_facility,41.9106184,-87.69152936
8969,parking,41.89550102,-87.68642734
8970,restaurant,41.89097254,-87.67912882
8971,parking,41.91944715,-87.6687818333
8972,parking,41.9200501857,-87.6690184571
8973,fuel,41.88987022,-87.9098057
8974,parking,41.8835008545,-87.9162814455
8975,parking,41.8889178714,-87.9083250714
8976,parking,41.90188848,-87.70092962
8977,parking,41.9015123286,-87.6997333286
8978,parking,41.90020752,-87.70089668
8979,parking,41.9001620667,-87.7001999
8980,parking,41.90027862,-87.69966492
8981,parking,41.90019992,-87.69898532
8982,parking,41.90083358,-87.69849554
8983,parking,41.90136616,-87.69905882
8984,parking,41.8779266571,-87.6922350857
8985,parking,41.8832572167,-87.6979619667
8986,parking,41.8753053,-87.70732018
8987,parking,41.8755051467,-87.7053775467
8988,parking,41.87649988,-87.70564582
8989,parking,41.8787312,-87.71271928
8990,parking,41.8790877,-87.71282586
8991,parking,41.9023952,-87.7154020875
8992,parking,41.9018895667,-87.7162356833
8993,parking,41.90117872,-87.71444202
8994,parking,41.9015886583,-87.713805925
8995,parking,41.9025281714,-87.7137110143
8996,parking,41.9084781625,-87.6738000375
8997,parking,41.8875585143,-87.8095019143
8998,parking,41.8875725111,-87.8092462889
8999,post_office,41.8873861765,-87.8094028588
9000,parking,41.88724813,-87.82493798
9001,toilets,41.90979938,-87.83156738
9002,parking,41.87764128,-87.69661506
9003,parking,41.8813343,-87.70280538
9004,parking,41.88074102,-87.7033202
9005,parking,41.8802821714,-87.7046988571
9006,parking,41.88008934,-87.70578084
9007,parking,41.8767261714,-87.7093436286
9008,parking,41.8763530333,-87.704286825
9009,parking,41.87616876,-87.7008479
9010,parking,41.8771625,-87.6990274
9011,parking,41.87996762,-87.6943802
9012,parking,41.8853168857,-87.7156759857
9013,parking,41.8878460778,-87.7145128444
9014,parking,41.8869039231,-87.7016673154
9015,parking,41.91158346,-87.68692904
9016,parking,41.90571962,-87.68675908
9017,parking,41.91059775,-87.698326775
9018,parking,41.91051352,-87.70276848
9019,parking,41.91054298,-87.70321406
9020,parking,41.91055974,-87.70490858
9021,fuel,41.91047756,-87.70637314
9022,fuel,41.90265038,-87.69732796
9023,fountain,41.89166912,-87.61058532
9024,parking,41.9062444857,-87.6875205429
9025,parking,41.90861676,-87.69178828
9026,parking,41.90333202,-87.6901809
9027,parking,41.9175569,-87.7208181462
9028,parking,41.90304722,-87.6484451
9029,place_of_worship,41.9157466778,-87.6721884333
9030,parking,41.91319058,-87.6960897
9031,parking,41.8962359,-87.6718214
9032,parking,41.91353414,-87.68297428
9033,clinic,41.91373254,-87.6830619
9034,fast_food,42.0185000053,-87.6757112211
9035,parking,41.9206887625,-87.6882592812
9036,parking,41.9239248,-87.68731218
9037,parking,41.92356136,-87.68799416
9038,parking,41.91888954,-87.68890966
9039,parking,41.9192952286,-87.6885792857
9040,bank,41.9242119,-87.6879781429
9041,parking,41.8199228154,-87.7214705
9042,parking,41.892973975,-87.6924027125
9043,clinic,41.802299825,-87.7573972417
9044,fuel,41.8069744,-87.76231672
9045,parking,41.99273776,-87.65937008
9046,parking,41.99278186,-87.6599455
9047,parking,41.93264992,-87.68819906
9048,parking,41.8948805625,-87.9377701125
9049,social_facility,41.996593525,-87.6789822583
9050,parking,42.0121967429,-87.7194145571
9051,parking,42.0126637111,-87.7209714
9052,parking,42.01206544,-87.70879188
9053,parking,42.0121068636,-87.7080940909
9054,parking,42.0121057,-87.70751112
9055,parking,42.003955,-87.70020388
9056,parking,41.99069652,-87.70508048
9057,parking,42.0084686654,-87.7110838269
9058,police,41.8742140333,-87.8253836
9059,parking,41.8754968364,-87.8295849345
9060,parking,41.8731325533,-87.8270708533
9061,school,41.6750757,-87.6852408
9062,parking,41.8687622167,-87.7832454167
9063,parking,41.9488916667,-87.6486732667
9064,parking,41.9495642167,-87.6489427
9065,place_of_worship,41.8382476552,-87.7459700276
9066,courthouse,41.7054820696,-87.809890013
9067,parking,41.75833242,-87.8274239
9068,parking,41.9135689704,-87.8393826
9069,parking,41.91262607,-87.8379460233
9070,place_of_worship,41.9042663111,-87.8443982556
9071,fire_station,41.87136848,-87.7886731
9072,cafe,41.8724229,-87.77957322
9073,school,41.87292014,-87.77910404
9074,parking,41.91214218,-87.67437878
9075,parking,41.9126053,-87.67352334
9076,parking,41.76289295,-87.5868667111
9077,parking,41.7636896,-87.58674808
9078,parking,41.76486192,-87.58681932
9079,parking,42.0006560889,-87.8649870722
9080,parking,42.0000059304,-87.8649047739
9081,fast_food,42.00900082,-87.88803084
9082,restaurant,42.0097461111,-87.8700315556
9083,parking,41.7932798846,-87.7559009308
9084,parking,41.7931077308,-87.7568399385
9085,fuel,41.85114546,-87.7239282
9086,townhall,41.9528943111,-87.8149345667
9087,police,41.9537094222,-87.8149838667
9088,fire_station,41.9667086556,-87.8132330667
9089,library,41.96401988,-87.81162982
9090,police,42.0121718333,-87.8021029095
9091,bar,41.9211018,-87.67398993
9092,fire_station,41.9262441333,-87.8179044
9093,parking,41.7710246833,-87.5834158
9094,parking,41.7631257,-87.56214268
9095,parking,41.90941836,-87.72022098
9096,parking,41.9103388,-87.71691816
9097,parking,41.91018734,-87.72299134
9098,parking,41.9106166,-87.71621898
9099,parking,41.91346076,-87.71393186
9100,parking,41.91062618,-87.71545736
9101,parking,41.91055816,-87.72114412
9102,parking,41.91025196,-87.71846052
9103,parking,41.91065266,-87.72603914
9104,parking,41.9102228714,-87.7259056286
9105,parking,41.9109172667,-87.7266960556
9106,parking,41.9314302222,-87.7107569556
9107,parking,41.924869229,-87.6694270839
9108,parking,41.92488265,-87.6685094
9109,parking,41.9227742,-87.6689688286
9110,parking,41.92368654,-87.66768448
9111,parking,41.8808562,-87.69442922
9112,parking,41.8808581,-87.69417254
9113,parking,41.88086318,-87.69377508
9114,parking,41.88505964,-87.71430878
9115,parking,41.8691171556,-87.6603220333
9116,parking,41.9001300462,-87.6638020538
9117,parking,41.90050882,-87.66712544
9118,parking,41.8998433,-87.66708846
9119,parking,41.90009092,-87.66465752
9120,parking,41.8982752,-87.6670388
9121,parking,41.90293734,-87.62909826
9122,parking,41.90139834,-87.63027438
9123,parking,41.9309696429,-87.6541008286
9124,parking,41.9314896,-87.65351772
9125,bank,41.9292585889,-87.6491317
9126,parking,41.93247142,-87.64928192
9127,parking,41.9323818,-87.6481387857
9128,parking,41.93135328,-87.6435692
9129,parking,41.8847512111,-87.7031854333
9130,parking,41.91016918,-87.6513262
9131,parking,41.90923002,-87.65233186
9132,parking,41.9113059875,-87.6550761875
9133,parking,41.82737012,-87.64636474
9134,shelter,41.86348478,-87.83101244
9135,shelter,41.86279362,-87.82832654
9136,shelter,41.85955822,-87.82899652
9137,shelter,41.8588776,-87.83092652
9138,parking,41.6344951478,-87.7662727217
9139,parking,41.6358373531,-87.7669803375
9140,parking,41.6373423643,-87.7675374536
9141,parking,41.6383382641,-87.7674958231
9142,parking,41.640083492,-87.793088772
9143,parking,41.6423408556,-87.7942214472
9144,parking,41.644035855,-87.796941085
9145,parking,41.6440280885,-87.7983884808
9146,parking,41.6433463826,-87.7997804565
9147,parking,41.64596995,-87.79618224
9148,parking,41.6479954391,-87.7920964783
9149,parking,41.6479866647,-87.7929379412
9150,parking,41.6482981313,-87.7913227937
9151,parking,41.6491256625,-87.7919407
9152,parking,41.6500421304,-87.7917110087
9153,parking,41.6502576605,-87.7907922237
9154,parking,41.6476122615,-87.7643301538
9155,parking,41.6486387737,-87.7628448368
9156,parking,41.6511627345,-87.7606803966
9157,parking,41.650818513,-87.7603962652
9158,parking,41.6512409333,-87.7590386381
9159,parking,41.6456034636,-87.7705734091
9160,parking,41.9312278389,-87.6957054278
9161,parking,41.9304966667,-87.6966778667
9162,parking,41.93197164,-87.6912534
9163,parking,41.9318948919,-87.6834873054
9164,shelter,41.91859692,-87.68271746
9165,parking,41.9190008522,-87.6842964609
9166,parking,41.9348960714,-87.7079766071
9167,parking,41.93189582,-87.7078036
9168,parking,41.9323678143,-87.7076615
9169,parking,41.93512395,-87.71214525
9170,parking,41.937567475,-87.7275409625
9171,parking,41.6911813214,-87.6096889714
9172,parking,41.6960139435,-87.6078625783
9173,hospital,41.8663272021,-87.7674885854
9174,fast_food,41.8801887571,-87.7507052
9175,parking,41.87672044,-87.65738326
9176,parking,41.87744876,-87.65924754
9177,parking,41.8771354571,-87.6522429429
9178,parking,41.8768503857,-87.6574152571
9179,fountain,41.935536065,-87.73379921
9180,fast_food,41.9392761235,-87.7312329706
9181,parking,41.93933822,-87.73164646
9182,parking,41.8787801231,-87.6877925462
9183,parking,41.8790466,-87.68680092
9184,parking,41.8797692429,-87.6868604714
9185,parking,41.91946022,-87.71448254
9186,parking,41.9176932,-87.71170974
9187,parking,41.9177672,-87.7112945429
9188,parking,41.9170958727,-87.7115716909
9189,parking,41.91712234,-87.70941454
9190,parking,41.91734526,-87.6996791
9191,parking,41.8136059,-87.61524514
9192,parking,41.81430204,-87.6155596
9193,school,41.8144177625,-87.6157514625
9194,parking,41.83864225,-87.6903871286
9195,parking,41.9804492,-87.85770728
9196,parking,41.980184825,-87.8578208
9197,parking,41.8989563143,-87.8058879857
9198,school,41.76472202,-87.60015848
9199,parking,41.76456888,-87.6031248
9200,parking,41.89520378,-87.68231464
9201,cafe,41.89862758,-87.62672648
9202,place_of_worship,41.76573786,-87.59262868
9203,bank,41.93120085,-87.7437823
9204,parking,41.88571456,-87.65804378
9205,cafe,41.99790837,-87.66086954
9206,parking,41.7164168611,-87.8656478167
9207,parking,41.7167463074,-87.8667939407
9208,shelter,41.69446042,-87.85970438
9209,parking,41.7161716429,-87.8648571381
9210,school,41.7548484444,-87.7058257444
9211,parking,41.7548613667,-87.7070166467
9212,parking,41.8024990286,-87.7104905143
9213,school,41.7954386294,-87.7126123647
9214,fountain,41.792084705,-87.71172205
9215,shelter,41.7915671857,-87.7116800286
9216,bank,41.8344514909,-87.6747183091
9217,parking,41.8348046273,-87.6744551091
9218,fountain,41.845870835,-87.692488685
9219,fuel,41.8476133,-87.74383694
9220,parking,41.8504275,-87.7418741143
9221,parking,41.8475113714,-87.7424185286
9222,restaurant,41.85089202,-87.74314566
9223,restaurant,41.85028598,-87.74386936
9224,fast_food,41.84954168,-87.7439119
9225,fountain,41.7991661333,-87.6589678567
9226,parking,41.79874286,-87.6574755
9227,parking,41.7920229125,-87.6043809625
9228,childcare,41.7926534,-87.6041483067
9229,parking,41.81457236,-87.62093874
9230,fuel,41.86428204,-87.68646748
9231,fountain,41.8790266579,-87.6795370947
9232,fountain,41.7196802391,-87.6482490652
9233,library,41.8538607333,-87.6321722533
9234,fountain,41.8801367571,-87.6504776429
9235,parking,41.78180231,-87.64442612
9236,parking,41.7817737,-87.643669913
9237,parking,41.74888638,-87.66907822
9238,parking,41.7792905643,-87.6602187
9239,fountain,41.7765789941,-87.7523871824
9240,school,41.9151132857,-87.8400385429
9241,parking,41.9173862917,-87.8416462875
9242,parking,41.91834686,-87.84404062
9243,parking,41.9180670267,-87.8429039133
9244,parking,41.91569344,-87.840688732
9245,parking,41.9141621792,-87.8420033917
9246,parking,41.9206977125,-87.8387227375
9247,parking,41.9171109,-87.8445900833
9248,parking,41.9157987,-87.84631262
9249,parking,41.9150146429,-87.8449435571
9250,parking,41.9161376,-87.8449107571
9251,place_of_worship,41.9260157286,-87.8483075714
9252,school,41.9217216571,-87.8484225
9253,school,41.93214162,-87.85239932
9254,parking,41.9547537,-87.67846836
9255,parking,41.95445632,-87.67833731
9256,bank,41.9579783077,-87.6810867462
9257,parking,41.9581848,-87.6813050444
9258,parking,41.93440888,-87.71806448
9259,parking,41.93785938,-87.72243638
9260,parking,42.02670884,-87.67112218
9261,toilets,41.67522598,-87.53223624
9262,parking,41.7109293889,-87.91201015
9263,parking,41.7103475158,-87.9132567053
9264,shelter,41.71013812,-87.91257908
9265,school,41.753635497,-87.7597660642
9266,parking,41.7537119727,-87.761482
9267,parking,41.7528845,-87.7641772444
9268,school,41.7531783933,-87.76187484
9269,parking,41.7111640462,-87.898909
9270,parking,41.7115276579,-87.8990017421
9271,school,41.9278763,-87.6908431222
9272,fast_food,41.8754822,-87.6164052
9273,parking,41.9895602667,-87.7492580778
9274,parking,41.9911128667,-87.7489611667
9275,school,41.7667160556,-87.6321745667
9276,parking,41.95296806,-87.76407998
9277,parking,41.9529438571,-87.7632644714
9278,parking,41.95299168,-87.76245512
9279,parking,41.95297974,-87.76151626
9280,parking,41.95298824,-87.76073964
9281,parking,41.95301056,-87.75914712
9282,parking,41.95360964,-87.75794624
9283,parking,41.9535864857,-87.7601489429
9284,parking,41.93865288,-87.72770722
9285,parking,41.9366283667,-87.7268187917
9286,parking,41.9356812857,-87.7268762857
9287,parking,41.93947075,-87.7201286
9288,parking,41.8027234,-87.64505616
9289,parking,41.8036158,-87.6450449429
9290,parking,41.9955999,-87.6804807833
9291,parking,42.0056089048,-87.7004358714
9292,parking,41.7079176375,-87.8737058125
9293,parking,42.0088518,-87.7622327429
9294,parking,42.0087154375,-87.7626637625
9295,parking,42.01125506,-87.75871015
9296,parking,42.0110606,-87.7607973111
9297,parking,41.8259178,-87.6212782625
9298,fountain,41.7996829538,-87.64116795
9299,parking,41.8779290714,-87.6731663143
9300,parking,42.0079553812,-87.714766725
9301,parking,42.0080435111,-87.7138371556
9302,parking,42.004880575,-87.7296312667
9303,parking,41.86638,-87.6620045
9304,parking,41.8818907667,-87.6781151222
9305,parking,41.88106558,-87.67826294
9306,parking,41.8815008714,-87.6859191857
9307,parking,41.8794336636,-87.6771836818
9308,parking,41.88289311,-87.6755401
9309,parking,41.8830616,-87.66804608
9310,parking,41.88306068,-87.66848112
9311,parking,41.88287536,-87.67881534
9312,parking,41.9444343286,-87.6365656143
9313,parking,41.9432326429,-87.6357039
9314,parking,41.9461055333,-87.6378445778
9315,parking,41.9120833,-87.67871922
9316,fountain,41.911940585,-87.73356572
9317,parking,41.9119097167,-87.7344464167
9318,parking,41.91123196,-87.73531824
9319,parking,41.90843518,-87.73709104
9320,school,41.9072532053,-87.7324811526
9321,parking,42.01719945,-87.717147875
9322,parking,42.01798436,-87.715991
9323,bank,41.9308373,-87.7853501286
9324,fuel,41.90928762,-87.74786994
9325,parking,41.9981942125,-87.6944546375
9326,parking,41.9389117,-87.72447396
9327,parking,41.9386605857,-87.7236385429
9328,fountain,41.868154792,-87.632586924
9329,cafe,41.8692651889,-87.6327304889
9330,parking,41.8894879091,-87.6480708364
9331,parking,41.88775066,-87.64694444
9332,parking,41.8879834143,-87.65089745
9333,parking,41.88499672,-87.65852248
9334,fountain,41.890981519,-87.6218057429
9335,parking,41.92320786,-87.69708118
9336,parking,41.92502706,-87.6983005
9337,embassy,41.89395496,-87.62292174
9338,parking,41.91309866,-87.71140082
9339,parking,41.93094722,-87.70972064
9340,parking,41.88889394,-87.73853992
9341,school,41.8936510875,-87.7272267375
9342,school,41.8835998625,-87.6997717
9343,parking,41.7144337676,-87.8823574147
9344,parking,41.716035275,-87.8817791312
9345,parking,41.7151473136,-87.8747376227
9346,parking,41.92456356,-87.69518018
