,Latitude,Longitude,Type
7580,42.01197422,-87.69982335,Bus Stop
7581,41.96663176,-87.68836263,Bus Stop
7582,41.90265,-87.721533,Bus Stop
7583,41.88165169,-87.65191235,Bus Stop
7584,42.01919502,-87.66617692,Bus Stop
7585,41.96817665,-87.72780483,Bus Stop
7586,41.79338132,-87.70822019,Bus Stop
7587,41.77988,-87.631904,Bus Stop
7588,41.96833126,-87.7130492,Bus Stop
7589,41.75050698,-87.64861433,Bus Stop
7590,41.80821175,-87.69433231,Bus Stop
7591,41.87725804,-87.70577393,Bus Stop
7592,41.83688121,-87.71953908,Bus Stop
7593,41.82345778,-87.64085565,Bus Stop
7594,41.76849085,-87.66359167,Bus Stop
7595,41.94490089,-87.82883681,Bus Stop
7596,41.72253797,-87.57567601,Bus Stop
7597,41.881767,-87.651833,Bus Stop
7598,41.7497087,-87.70256625,Bus Stop
7599,41.91699049,-87.73600647,Bus Stop
7600,41.949439,-87.766799,Bus Stop
7601,41.8696536,-87.64239701,Bus Stop
7602,41.88137,-87.669513,Bus Stop
7603,41.86702954,-87.65122372,Bus Stop
7604,41.947014,-87.664134,Bus Stop
7605,41.80205576,-87.74285636,Bus Stop
7606,41.827986,-87.704475,Bus Stop
7607,41.924042,-87.756234,Bus Stop
7608,41.76876695,-87.64464016,Bus Stop
7609,41.79729521,-87.69379262,Bus Stop
7610,41.894756,-87.62806,Bus Stop
7611,41.82381518,-87.60707077,Bus Stop
7612,41.91678384,-87.75351536,Bus Stop
7613,41.93960973,-87.67120792,Bus Stop
7614,41.89147038,-87.63716348,Bus Stop
7615,41.85189646,-87.69018834,Bus Stop
7616,41.70588023,-87.71612188,Bus Stop
7617,41.9614393,-87.675156,Bus Stop
7618,41.80842774,-87.67721886,Bus Stop
7619,41.87009734,-87.64681857,Bus Stop
7620,41.8264806,-87.68482484,Bus Stop
7621,41.91005796,-87.6873356,Bus Stop
7622,41.93597185,-87.67827612,Bus Stop
7623,41.82619849,-87.684731,Bus Stop
7624,41.78726214,-87.62561472,Bus Stop
7625,41.78651964,-87.6936891,Bus Stop
7626,41.86601685,-87.71062571,Bus Stop
7627,41.97338295,-87.77863314,Bus Stop
7628,41.92564237,-87.64065871,Bus Stop
7629,41.83836723,-87.61676824,Bus Stop
7630,41.83116961,-87.62669384,Bus Stop
7631,41.75110449,-87.6053582,Bus Stop
7632,41.756565,-87.62637,Bus Stop
7633,41.80186828,-87.61623402,Bus Stop
7634,41.931817,-87.711785,Bus Stop
7635,41.878318,-87.62777,Bus Stop
7636,41.90302616,-87.6969811,Bus Stop
7637,41.879068,-87.630867,Bus Stop
7638,41.89131805,-87.64794511,Bus Stop
7639,41.99067966,-87.81672379,Bus Stop
7640,41.86629619,-87.68615654,Bus Stop
7641,41.92396009,-87.77580841,Bus Stop
7642,41.87691005,-87.74525048,Bus Stop
7643,41.79847859,-87.74319684,Bus Stop
7644,41.74235965,-87.72153736,Bus Stop
7645,41.94658731,-87.72731789,Bus Stop
7646,41.93563176,-87.72698803,Bus Stop
7647,41.93202458,-87.72689347,Bus Stop
7648,41.92473367,-87.72668279,Bus Stop
7649,41.92839372,-87.72678497,Bus Stop
7650,41.91737199,-87.72647706,Bus Stop
7651,41.75179285,-87.56641469,Bus Stop
7652,41.78593087,-87.60591493,Bus Stop
7653,41.873395,-87.624082,Bus Stop
7654,41.89543862,-87.70210986,Bus Stop
7655,41.75886541,-87.60531762,Bus Stop
7656,41.95385483,-87.74720055,Bus Stop
7657,41.94672399,-87.67847298,Bus Stop
7658,42.00800639,-87.67364387,Bus Stop
7659,41.893122,-87.6296,Bus Stop
7660,41.88066452,-87.62418655,Bus Stop
7661,41.79158602,-87.70340757,Bus Stop
7662,41.885715,-87.755323,Bus Stop
7663,41.80753905,-87.62615059,Bus Stop
7664,41.71190333,-87.55159194,Bus Stop
7665,41.879505,-87.710889,Bus Stop
7666,41.842606,-87.704905,Bus Stop
7667,41.94926228,-87.64850844,Bus Stop
7668,41.78508,-87.781602,Bus Stop
7669,41.89508207,-87.65332322,Bus Stop
7670,41.87485809,-87.62355113,Bus Stop
7671,42.003103,-87.699849,Bus Stop
7672,41.770074,-87.69314,Bus Stop
7673,41.97966088,-87.72844667,Bus Stop
7674,41.75464778,-87.61510647,Bus Stop
7675,41.992107,-87.806918,Bus Stop
7676,41.84662243,-87.64826229,Bus Stop
7677,41.73443693,-87.73669955,Bus Stop
7678,41.73516925,-87.6971062,Bus Stop
7679,41.764599,-87.68579,Bus Stop
7680,41.86564859,-87.75467392,Bus Stop
7681,41.84339654,-87.64632592,Bus Stop
7682,41.78722503,-87.64487739,Bus Stop
7683,41.908298,-87.677301,Bus Stop
7684,41.87178,-87.646879,Bus Stop
7685,42.0272556,-87.69929815,Bus Stop
7686,41.80174092,-87.63327377,Bus Stop
7687,41.85131703,-87.74895089,Bus Stop
7688,41.70711314,-87.63249552,Bus Stop
7689,41.9112345,-87.63202175,Bus Stop
7690,41.76637218,-87.56486801,Bus Stop
7691,41.92470114,-87.71422972,Bus Stop
7692,41.85191428,-87.70031338,Bus Stop
7693,41.82318425,-87.67533865,Bus Stop
7694,41.77996496,-87.63488716,Bus Stop
7695,41.80775926,-87.73710657,Bus Stop
7696,41.97562819,-87.71324367,Bus Stop
7697,41.96934985,-87.64960295,Bus Stop
7698,41.890852,-87.62008,Bus Stop
7699,41.94520049,-87.8068242,Bus Stop
7700,41.892011,-87.612125,Bus Stop
7701,41.891693,-87.630945,Bus Stop
7702,41.97625623,-87.66823166,Bus Stop
7703,41.96130089,-87.69835416,Bus Stop
7704,41.83068001,-87.65560804,Bus Stop
7705,41.78620588,-87.71056373,Bus Stop
7706,41.77967592,-87.65473315,Bus Stop
7707,41.92266109,-87.78527711,Bus Stop
7708,41.9329607,-87.63962999,Bus Stop
7709,41.83781762,-87.65857928,Bus Stop
7710,41.83706576,-87.70982611,Bus Stop
7711,41.75486803,-87.73213994,Bus Stop
7712,41.75499549,-87.72411102,Bus Stop
7713,41.88687602,-87.63554025,Bus Stop
7714,41.66678284,-87.64141387,Bus Stop
7715,42.01908402,-87.74751695,Bus Stop
7716,41.948815,-87.807054,Bus Stop
7717,41.781248,-87.781323,Bus Stop
7718,41.76446546,-87.7026459,Bus Stop
7719,41.90814822,-87.73121579,Bus Stop
7720,41.69135563,-87.66837851,Bus Stop
7721,41.87761046,-87.68662143,Bus Stop
7722,41.838467,-87.626818,Bus Stop
7723,41.86716912,-87.63035401,Bus Stop
7724,41.89326051,-87.66708111,Bus Stop
7725,41.961858,-87.654802,Bus Stop
7726,41.7608178,-87.70280442,Bus Stop
7727,41.86602478,-87.72525864,Bus Stop
7728,41.86238524,-87.7251353,Bus Stop
7729,41.9693084,-87.6497598,Bus Stop
7730,42.04067483,-87.74717407,Bus Stop
7731,41.77389741,-87.78372602,Bus Stop
7732,41.91821404,-87.763198,Bus Stop
7733,41.96834965,-87.78771168,Bus Stop
7734,41.721153,-87.659263,Bus Stop
7735,41.9756591,-87.70279616,Bus Stop
7736,41.95383339,-87.70568313,Bus Stop
7737,41.768894,-87.634875,Bus Stop
7738,41.751853,-87.55308,Bus Stop
7739,41.70728811,-87.61143747,Bus Stop
7740,41.79338459,-87.68300919,Bus Stop
7741,41.960255,-87.779591,Bus Stop
7742,41.7350029,-87.70743665,Bus Stop
7743,41.8586,-87.740602,Bus Stop
7744,41.945121,-87.821795,Bus Stop
7745,41.69166741,-87.68615351,Bus Stop
7746,41.7734033,-87.5753446,Bus Stop
7747,41.87706679,-87.77131794,Bus Stop
7748,41.86662475,-87.6735674,Bus Stop
7749,41.93279288,-87.64262347,Bus Stop
7750,41.73527632,-87.6876345,Bus Stop
7751,41.92375735,-87.77335086,Bus Stop
7752,41.80190347,-87.62784289,Bus Stop
7753,41.77310242,-87.60338649,Bus Stop
7754,41.7587123,-87.58105756,Bus Stop
7755,42.026199,-87.715901,Bus Stop
7756,41.96798572,-87.74540135,Bus Stop
7757,41.916827,-87.749546,Bus Stop
7758,41.93086957,-87.80276847,Bus Stop
7759,41.79283161,-87.76010107,Bus Stop
7760,41.89086794,-87.67918033,Bus Stop
7761,41.86581474,-87.7570127,Bus Stop
7762,42.02635177,-87.75164917,Bus Stop
7763,41.86755162,-87.62666395,Bus Stop
7764,41.85213486,-87.68312047,Bus Stop
7765,41.77389236,-87.79353366,Bus Stop
7766,41.78415566,-87.6026781,Bus Stop
7767,42.05281208,-87.70956109,Bus Stop
7768,41.81678953,-87.61153846,Bus Stop
7769,41.98477419,-87.78762968,Bus Stop
7770,41.93184557,-87.67797142,Bus Stop
7771,41.76634818,-87.57621992,Bus Stop
7772,41.73993614,-87.64364031,Bus Stop
7773,41.82345955,-87.65060088,Bus Stop
7774,41.89505682,-87.75104079,Bus Stop
7775,41.94630338,-87.73546129,Bus Stop
7776,41.99820753,-87.6651926,Bus Stop
7777,41.83050752,-87.67061935,Bus Stop
7778,41.80783956,-87.73128187,Bus Stop
7779,41.99761916,-87.69986091,Bus Stop
7780,41.8741415,-87.67454701,Bus Stop
7781,41.9515137,-87.74711,Bus Stop
7782,41.74143804,-87.64369698,Bus Stop
7783,41.83440381,-87.64122962,Bus Stop
7784,41.808023,-87.5905,Bus Stop
7785,41.73619802,-87.63864016,Bus Stop
7786,41.73616925,-87.64406411,Bus Stop
7787,41.77313742,-87.59980149,Bus Stop
7788,41.751773,-87.559098,Bus Stop
7789,41.82263461,-87.6996968,Bus Stop
7790,41.92006352,-87.77325642,Bus Stop
7791,41.88428553,-87.62362027,Bus Stop
7792,41.73565603,-87.66562288,Bus Stop
7793,41.77348241,-87.57013169,Bus Stop
7794,41.72151704,-87.63121104,Bus Stop
7795,41.70624079,-87.68995525,Bus Stop
7796,41.750035,-87.68065,Bus Stop
7797,41.98990311,-87.7408938,Bus Stop
7798,41.89562813,-87.68941398,Bus Stop
7799,41.68480983,-87.65676935,Bus Stop
7800,41.94982568,-87.64914969,Bus Stop
7801,41.79364993,-87.69124429,Bus Stop
7802,41.7009748,-87.55945079,Bus Stop
7803,42.01939922,-87.69942136,Bus Stop
7804,41.82380915,-87.62469127,Bus Stop
7805,42.0121184,-87.69998882,Bus Stop
7806,41.77866394,-87.72793612,Bus Stop
7807,41.9760067,-87.68417581,Bus Stop
7808,41.73577063,-87.672662,Bus Stop
7809,41.90350565,-87.66248308,Bus Stop
7810,41.76861972,-87.66369288,Bus Stop
7811,41.89114825,-87.65868696,Bus Stop
7812,41.82802542,-87.70431002,Bus Stop
7813,41.90362586,-87.64368981,Bus Stop
7814,41.94602582,-87.75206046,Bus Stop
7815,41.96132334,-87.68395309,Bus Stop
7816,41.96844651,-87.69886939,Bus Stop
7817,41.736533,-87.609805,Bus Stop
7818,41.99038126,-87.68987686,Bus Stop
7819,41.9393,-87.702831,Bus Stop
7820,41.72135508,-87.64280117,Bus Stop
7821,41.78401034,-87.60572346,Bus Stop
7822,41.89599305,-87.6674741,Bus Stop
7823,41.96894567,-87.6598377,Bus Stop
7824,41.70268909,-87.5549558,Bus Stop
7825,41.79361634,-87.66429424,Bus Stop
7826,41.830231,-87.685211,Bus Stop
7827,41.70679756,-87.64775882,Bus Stop
7828,41.80921629,-87.62296064,Bus Stop
7829,41.92411249,-87.74649526,Bus Stop
7830,42.00843029,-87.69941259,Bus Stop
7831,41.736918,-87.580705,Bus Stop
7832,41.924367,-87.731776,Bus Stop
7833,41.73699162,-87.575503,Bus Stop
7834,41.89664206,-87.70264029,Bus Stop
7835,41.88311,-87.642848,Bus Stop
7836,41.93150634,-87.74396727,Bus Stop
7837,41.78681461,-87.65481154,Bus Stop
7838,41.93230932,-87.67075232,Bus Stop
7839,41.91001533,-87.70664438,Bus Stop
7840,41.90218807,-87.75555847,Bus Stop
7841,41.86710533,-87.65651505,Bus Stop
7842,41.77918639,-87.69361019,Bus Stop
7843,41.99010087,-87.73823202,Bus Stop
7844,41.85920543,-87.70307082,Bus Stop
7845,41.80090065,-87.70360857,Bus Stop
7846,41.94860888,-87.64376299,Bus Stop
7847,41.89664384,-87.63741076,Bus Stop
7848,41.89573101,-87.69692223,Bus Stop
7849,41.81900407,-87.64322485,Bus Stop
7850,41.873264,-87.621002,Bus Stop
7851,41.93893034,-87.7437913,Bus Stop
7852,41.7502,-87.682612,Bus Stop
7853,41.95339838,-87.75735488,Bus Stop
7854,41.736795,-87.597422,Bus Stop
7855,41.74951,-87.727565,Bus Stop
7856,41.97972141,-87.66958082,Bus Stop
7857,41.68917118,-87.62093363,Bus Stop
7858,41.82459721,-87.7043665,Bus Stop
7859,41.79488543,-87.62559085,Bus Stop
7860,41.743255,-87.643747,Bus Stop
7861,41.85420056,-87.67582027,Bus Stop
7862,41.96134806,-87.67885656,Bus Stop
7863,41.906338,-87.711714,Bus Stop
7864,41.83837067,-87.64134582,Bus Stop
7865,41.74308541,-87.65344572,Bus Stop
7866,41.72266242,-87.55098705,Bus Stop
7867,41.69257978,-87.62776713,Bus Stop
7868,41.78723325,-87.63754852,Bus Stop
7869,41.91397719,-87.745786,Bus Stop
7870,41.74987844,-87.70224034,Bus Stop
7871,41.80976055,-87.59287895,Bus Stop
7872,41.80896613,-87.64299264,Bus Stop
7873,41.68477517,-87.66736845,Bus Stop
7874,41.87660365,-87.76459825,Bus Stop
7875,41.80869778,-87.66239116,Bus Stop
7876,41.70644028,-87.68824131,Bus Stop
7877,41.94011203,-87.6442853,Bus Stop
7878,41.91043747,-87.6846273,Bus Stop
7879,41.793997,-87.669601,Bus Stop
7880,41.78046531,-87.60617373,Bus Stop
7881,41.8581596,-87.64676848,Bus Stop
7882,41.97524877,-87.76264361,Bus Stop
7883,41.91707097,-87.75626209,Bus Stop
7884,41.9975768,-87.70925684,Bus Stop
7885,41.83739838,-87.66600391,Bus Stop
7886,41.85174893,-87.72486869,Bus Stop
7887,41.82332273,-87.6458294,Bus Stop
7888,41.93903,-87.72733,Bus Stop
7889,41.8164227,-87.62596174,Bus Stop
7890,41.91704,-87.731557,Bus Stop
7891,41.755565,-87.673203,Bus Stop
7892,41.97829882,-87.6598112,Bus Stop
7893,41.7367559,-87.58510709,Bus Stop
7894,41.90394159,-87.77535033,Bus Stop
7895,41.71190533,-87.53514718,Bus Stop
7896,41.72613556,-87.70182008,Bus Stop
7897,41.71704608,-87.70160732,Bus Stop
7898,41.909174,-87.63846,Bus Stop
7899,41.81061018,-87.64547334,Bus Stop
7900,41.7271288,-87.62381542,Bus Stop
7901,41.87875036,-87.72550291,Bus Stop
7902,41.730658,-87.643338,Bus Stop
7903,41.73993591,-87.62416139,Bus Stop
7904,41.96273873,-87.80712728,Bus Stop
7905,41.944948,-87.678427,Bus Stop
7906,41.9701931,-87.70840376,Bus Stop
7907,41.70207696,-87.72068536,Bus Stop
7908,41.86249093,-87.64686756,Bus Stop
7909,41.893798,-87.706572,Bus Stop
7910,41.733143,-87.60483,Bus Stop
7911,41.85399586,-87.62396271,Bus Stop
7912,41.66695114,-87.64167815,Bus Stop
7913,41.97192831,-87.77332274,Bus Stop
7914,41.95722362,-87.80742529,Bus Stop
7915,41.784191,-87.722973,Bus Stop
7916,41.855896,-87.676018,Bus Stop
7917,41.8461146,-87.71734808,Bus Stop
7918,41.836505,-87.626755,Bus Stop
7919,41.79369814,-87.64523614,Bus Stop
7920,41.811477,-87.606675,Bus Stop
7921,41.919249,-87.712,Bus Stop
7922,41.75885849,-87.58332809,Bus Stop
7923,41.7349845,-87.58503059,Bus Stop
7924,41.917447,-87.69488,Bus Stop
7925,41.86555077,-87.76277284,Bus Stop
7926,41.67789034,-87.62998448,Bus Stop
7927,41.68514468,-87.63262417,Bus Stop
7928,41.78390899,-87.61099843,Bus Stop
7929,42.01931247,-87.66932276,Bus Stop
7930,41.78497236,-87.65455088,Bus Stop
7931,41.87872446,-87.63216611,Bus Stop
7932,41.995338,-87.806929,Bus Stop
7933,41.677811,-87.637201,Bus Stop
7934,41.83712867,-87.7144666,Bus Stop
7935,41.97192,-87.78785,Bus Stop
7936,41.80521,-87.630753,Bus Stop
7937,41.744308,-87.63599,Bus Stop
7938,41.8310934,-87.63158273,Bus Stop
7939,41.99770078,-87.69498591,Bus Stop
7940,41.90967549,-87.62606647,Bus Stop
7941,41.884351,-87.627791,Bus Stop
7942,41.83694339,-87.71712546,Bus Stop
7943,41.945122,-87.816876,Bus Stop
7944,41.73555332,-87.6722939,Bus Stop
7945,41.80139274,-87.68412823,Bus Stop
7946,41.7438788,-87.61451473,Bus Stop
7947,41.997471,-87.699558,Bus Stop
7948,41.881925,-87.627675,Bus Stop
7949,41.993881,-87.699439,Bus Stop
7950,41.74392753,-87.60485406,Bus Stop
7951,41.87655158,-87.66651521,Bus Stop
7952,41.99082531,-87.68953657,Bus Stop
7953,41.905786,-87.75578,Bus Stop
7954,41.882,-87.64728,Bus Stop
7955,41.94603074,-87.74693578,Bus Stop
7956,41.90062878,-87.63266363,Bus Stop
7957,41.7396402,-87.66303585,Bus Stop
7958,41.722683,-87.58501,Bus Stop
7959,41.7825385,-87.70316683,Bus Stop
7960,41.75305378,-87.60509523,Bus Stop
7961,41.96060126,-87.7473999,Bus Stop
7962,41.91913357,-87.7656608,Bus Stop
7963,41.72995105,-87.55117558,Bus Stop
7964,41.88489,-87.676655,Bus Stop
7965,42.00492685,-87.68992353,Bus Stop
7966,41.796756,-87.723176,Bus Stop
7967,41.88694764,-87.75537381,Bus Stop
7968,41.758003,-87.624655,Bus Stop
7969,41.89464,-87.637031,Bus Stop
7970,41.65370486,-87.53997252,Bus Stop
7971,41.82319201,-87.68957679,Bus Stop
7972,41.74293232,-87.66310223,Bus Stop
7973,41.95699417,-87.74725933,Bus Stop
7974,41.78404,-87.625317,Bus Stop
7975,41.97627538,-87.66851485,Bus Stop
7976,41.87444284,-87.64434548,Bus Stop
7977,41.943529,-87.649305,Bus Stop
7978,41.82993839,-87.69466457,Bus Stop
7979,41.7289008,-87.62387242,Bus Stop
7980,41.99104955,-87.66018375,Bus Stop
7981,41.86915967,-87.62732643,Bus Stop
7982,41.87250511,-87.62905099,Bus Stop
7983,41.71118024,-87.60558607,Bus Stop
7984,41.796577,-87.6062,Bus Stop
7985,41.77289271,-87.74188212,Bus Stop
7986,41.78387199,-87.58644768,Bus Stop
7987,41.76006501,-87.74154819,Bus Stop
7988,41.92829929,-87.63876726,Bus Stop
7989,41.84858749,-87.74407387,Bus Stop
7990,41.90436213,-87.72625163,Bus Stop
7991,41.864837,-87.676122,Bus Stop
7992,41.91715042,-87.73374175,Bus Stop
7993,41.766237,-87.581053,Bus Stop
7994,41.79315861,-87.73521928,Bus Stop
7995,41.77891406,-87.71236398,Bus Stop
7996,41.81288125,-87.6168018,Bus Stop
7997,41.87987203,-87.77474147,Bus Stop
7998,41.87395623,-87.66674039,Bus Stop
7999,41.70606822,-87.71590545,Bus Stop
8000,41.75202207,-87.54861357,Bus Stop
8001,41.737315,-87.560945,Bus Stop
8002,41.7369893,-87.58506514,Bus Stop
8003,41.87707727,-87.73064873,Bus Stop
8004,41.87584107,-87.62402409,Bus Stop
8005,41.92459714,-87.72659003,Bus Stop
8006,41.8737524,-87.70571896,Bus Stop
8007,41.95374999,-87.72796377,Bus Stop
8008,41.78661725,-87.68416144,Bus Stop
8009,41.86688693,-87.65681615,Bus Stop
8010,41.952676,-87.796377,Bus Stop
8011,41.7933328,-87.71063596,Bus Stop
8012,41.94651977,-87.72232738,Bus Stop
8013,41.89683816,-87.62170867,Bus Stop
8014,41.96133848,-87.69346253,Bus Stop
8015,41.91076954,-87.66252269,Bus Stop
8016,42.014113,-87.663994,Bus Stop
8017,41.87462748,-87.63950479,Bus Stop
8018,41.87910017,-87.66658329,Bus Stop
8019,41.97211458,-87.72805744,Bus Stop
8020,41.79396312,-87.77437341,Bus Stop
8021,41.874743,-87.629131,Bus Stop
8022,41.86675062,-87.64707825,Bus Stop
8023,41.9462376,-87.73229411,Bus Stop
8024,41.6852873,-87.61816629,Bus Stop
8025,41.80121564,-87.68460497,Bus Stop
8026,41.89161771,-87.63735259,Bus Stop
8027,41.903982,-87.629804,Bus Stop
8028,41.8671672,-87.65307965,Bus Stop
8029,41.80131724,-87.6695342,Bus Stop
8030,41.8239132,-87.6166367,Bus Stop
8031,41.99745861,-87.7091896,Bus Stop
8032,41.92487253,-87.70086459,Bus Stop
8033,41.9215623,-87.78072507,Bus Stop
8034,41.87447529,-87.63933273,Bus Stop
8035,41.94686719,-87.68334031,Bus Stop
8036,41.89576261,-87.6919927,Bus Stop
8037,41.76928,-87.629993,Bus Stop
8038,41.88269579,-87.69640665,Bus Stop
8039,41.91075947,-87.64836109,Bus Stop
8040,41.873703,-87.710841,Bus Stop
8041,41.94084159,-87.72684717,Bus Stop
8042,41.900609,-87.637405,Bus Stop
8043,41.97585693,-87.67949793,Bus Stop
8044,41.93973608,-87.64935153,Bus Stop
8045,42.006566,-87.661369,Bus Stop
8046,41.91909699,-87.76589062,Bus Stop
8047,41.983199,-87.699224,Bus Stop
8048,41.69288481,-87.60507142,Bus Stop
8049,41.77506991,-87.58611576,Bus Stop
8050,41.95749078,-87.72764167,Bus Stop
8051,41.7663989,-87.58584519,Bus Stop
8052,41.896535,-87.624133,Bus Stop
8053,41.938614,-87.776134,Bus Stop
8054,41.85203915,-87.68043725,Bus Stop
8055,41.82342193,-87.64322379,Bus Stop
8056,41.75028932,-87.66364199,Bus Stop
8057,41.85230317,-87.67575143,Bus Stop
8058,41.70796967,-87.56821528,Bus Stop
8059,41.80114588,-87.67463458,Bus Stop
8060,41.72124707,-87.6509333,Bus Stop
8061,41.78672831,-87.68371197,Bus Stop
8062,41.88211028,-87.72561102,Bus Stop
8063,41.87138966,-87.67627841,Bus Stop
8064,41.82383375,-87.63139929,Bus Stop
8065,41.6928,-87.6048,Bus Stop
8066,41.96856465,-87.6866286,Bus Stop
8067,41.9535388,-87.74485983,Bus Stop
8068,41.721475,-87.649928,Bus Stop
8069,41.91803556,-87.76155106,Bus Stop
8070,41.77101,-87.611691,Bus Stop
8071,41.83102965,-87.63054819,Bus Stop
8072,41.96823994,-87.73533817,Bus Stop
8073,41.79559176,-87.590176,Bus Stop
8074,41.77336386,-87.58872451,Bus Stop
8075,41.761487,-87.55571,Bus Stop
8076,41.90903838,-87.80199543,Bus Stop
8077,42.05533657,-87.7309409,Bus Stop
8078,41.8526785,-87.64871007,Bus Stop
8079,41.70719744,-87.62578106,Bus Stop
8080,41.70713822,-87.63058752,Bus Stop
8081,41.99003026,-87.78752712,Bus Stop
8082,41.84863942,-87.61810164,Bus Stop
8083,41.94008042,-87.65090306,Bus Stop
8084,41.76601633,-87.60597386,Bus Stop
8085,41.82229278,-87.70462029,Bus Stop
8086,41.745912,-87.605175,Bus Stop
8087,41.85186923,-87.7026313,Bus Stop
8088,41.97321121,-87.66812473,Bus Stop
8089,41.91073426,-87.66784143,Bus Stop
8090,41.83056718,-87.6554383,Bus Stop
8091,41.95836,-87.652944,Bus Stop
8092,41.85886597,-87.71991549,Bus Stop
8093,41.89667137,-87.62195835,Bus Stop
8094,41.877318,-87.700867,Bus Stop
8095,41.85178507,-87.69876324,Bus Stop
8096,41.99084968,-87.67459887,Bus Stop
8097,41.85794551,-87.66090047,Bus Stop
8098,41.72636101,-87.56070468,Bus Stop
8099,42.01919195,-87.70925694,Bus Stop
8100,41.79407388,-87.6648838,Bus Stop
8101,41.88039614,-87.76176521,Bus Stop
8102,41.8526487,-87.6610944,Bus Stop
8103,41.94005028,-87.64912892,Bus Stop
8104,41.76869633,-87.65890365,Bus Stop
8105,41.78057826,-87.59651581,Bus Stop
8106,41.82389595,-87.61746582,Bus Stop
8107,41.764633,-87.687916,Bus Stop
8108,41.77352394,-87.57680135,Bus Stop
8109,41.92551461,-87.64942757,Bus Stop
8110,41.77974103,-87.64995381,Bus Stop
8111,41.84521947,-87.68531608,Bus Stop
8112,41.89182696,-87.62955508,Bus Stop
8113,41.84442176,-87.72447893,Bus Stop
8114,41.94577865,-87.76666406,Bus Stop
8115,41.88410655,-87.69630792,Bus Stop
8116,41.88219676,-87.77456775,Bus Stop
8117,41.96400519,-87.7572789,Bus Stop
8118,41.71327,-87.721187,Bus Stop
8119,41.844453,-87.62697,Bus Stop
8120,41.75287434,-87.62599394,Bus Stop
8121,41.85151505,-87.66827064,Bus Stop
8122,41.72100905,-87.55114305,Bus Stop
8123,41.86233623,-87.70566139,Bus Stop
8124,41.95229121,-87.67725904,Bus Stop
8125,41.865551,-87.772963,Bus Stop
8126,41.70470725,-87.55971742,Bus Stop
8127,41.9366929,-87.63693608,Bus Stop
8128,41.79917742,-87.74033528,Bus Stop
8129,42.007735,-87.771193,Bus Stop
8130,41.99429902,-87.80241935,Bus Stop
8131,41.75781678,-87.73256942,Bus Stop
8132,41.90088336,-87.72631512,Bus Stop
8133,41.84798115,-87.72475255,Bus Stop
8134,41.79397273,-87.63188232,Bus Stop
8135,41.71544444,-87.56466659,Bus Stop
8136,41.87538368,-87.72558303,Bus Stop
8137,42.01030894,-87.82806966,Bus Stop
8138,41.769633,-87.722589,Bus Stop
8139,41.98744438,-87.81020981,Bus Stop
8140,41.936684,-87.776219,Bus Stop
8141,41.98456422,-87.78539679,Bus Stop
8142,41.79233729,-87.79994501,Bus Stop
8143,42.004818,-87.782255,Bus Stop
8144,41.84008352,-87.69516879,Bus Stop
8145,41.92174041,-87.68766424,Bus Stop
8146,41.93463044,-87.69776578,Bus Stop
8147,41.94168122,-87.65191388,Bus Stop
8148,41.973749,-87.787826,Bus Stop
8149,41.82871069,-87.62663248,Bus Stop
8150,41.95563957,-87.64555228,Bus Stop
8151,41.85409804,-87.70539304,Bus Stop
8152,41.84057239,-87.7439986,Bus Stop
8153,41.81318267,-87.74349264,Bus Stop
8154,41.672432,-87.64185959,Bus Stop
8155,41.826163,-87.70459,Bus Stop
8156,41.865299,-87.656703,Bus Stop
8157,41.850892,-87.64651,Bus Stop
8158,42.0558021,-87.69424766,Bus Stop
8159,42.04631062,-87.67967794,Bus Stop
8160,41.85726101,-87.66134201,Bus Stop
8161,41.692279,-87.65202242,Bus Stop
8162,41.749393,-87.733903,Bus Stop
8163,41.75813335,-87.63441652,Bus Stop
8164,41.77466046,-87.75168654,Bus Stop
8165,41.77405121,-87.78343958,Bus Stop
8166,41.85871177,-87.74057823,Bus Stop
8167,41.96693063,-87.82659778,Bus Stop
8168,41.80908188,-87.63804611,Bus Stop
8169,41.97568398,-87.71969918,Bus Stop
8170,41.74475288,-87.54903893,Bus Stop
8171,41.70941598,-87.58920782,Bus Stop
8172,41.91831551,-87.76308444,Bus Stop
8173,41.89661268,-87.63976119,Bus Stop
8174,41.77876193,-87.72020472,Bus Stop
8175,41.91813223,-87.65565551,Bus Stop
8176,41.69185335,-87.68092469,Bus Stop
8177,41.87440285,-87.7257298,Bus Stop
8178,41.8956296,-87.70673788,Bus Stop
8179,41.97630601,-87.66500277,Bus Stop
8180,41.94611879,-87.75185225,Bus Stop
8181,41.9542966,-87.67491601,Bus Stop
8182,42.01157385,-87.71169225,Bus Stop
8183,41.849297,-87.632005,Bus Stop
8184,41.85800293,-87.65666064,Bus Stop
8185,41.75062619,-87.64140999,Bus Stop
8186,41.75181481,-87.55636559,Bus Stop
8187,41.94763398,-87.64736819,Bus Stop
8188,41.88601,-87.636487,Bus Stop
8189,41.7278342,-87.72167299,Bus Stop
8190,41.765633,-87.617007,Bus Stop
8191,41.97539579,-87.73570325,Bus Stop
8192,41.99743553,-87.70220796,Bus Stop
8193,41.83075549,-87.63887403,Bus Stop
8194,41.76426566,-87.70515729,Bus Stop
8195,41.82329599,-87.65380453,Bus Stop
8196,41.873099,-87.742661,Bus Stop
8197,41.77845784,-87.73467451,Bus Stop
8198,42.05521154,-87.74666347,Bus Stop
